poc_filename,v8_version_tested,issue_report_date,flags_used
deopt-multi-instance-call-indirect.js,13.7.5,2025-03-31,--allow-natives-syntax --wasm-deopt --liftoff
deopt-multi-instance-different-callee.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax --no-jit-fuzzing --liftoff
deopt-multi-instance-inlined.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax --no-jit-fuzzing --liftoff
deopt-multi-instance.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax --no-jit-fuzzing --liftoff
deopt-multiple.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
deopt-nan.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
deopt-non-inlineable-target.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax --liftoff
deopt-non-inlined-target.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
deopt-raw-float-int32.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
deopt-serialized-module.js,13.7.5,2025-03-31,--wasm-inlining --wasm-deopt
deopt-signal-handler.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
deopt-tail-call-parent-frame.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
deopt-too-much-feedback.js,13.7.5,2025-03-31,--allow-natives-syntax --wasm-deopt --liftoff --wasm-inlining
deopt-untagged-parameters-s128.js,13.7.5,2025-03-31,--wasm-staging --wasm-deopt --liftoff
deopt-untagged-parameters.js,13.7.5,2025-03-31,--wasm-staging --allow-natives-syntax --wasm-deopt
deopt-value-types.js,13.7.5,2025-03-31,--wasm-deopt --allow-natives-syntax
destructuring-assignment-with-exclude-properties.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev --no-always-turbofan
disable-trap-handler.js,13.7.5,2025-03-31,--allow-natives-syntax --no-wasm-trap-handler
disallow-codegen.js,13.7.5,2025-03-31,--allow-natives-syntax
disposable-stack-use-throws-if-disposed.js,13.7.5,2025-03-31,--js-staging
div-special-cases.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
div.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
divrem-trap.js,13.7.5,2025-03-31,--expose-gc --allow-natives-syntax
duration-abs.js,13.7.5,2025-03-31,--harmony-temporal
duration-add.js,13.7.5,2025-03-31,--harmony-temporal
duration-constructor.js,13.7.5,2025-03-31,--harmony-temporal
duration-from.js,13.7.5,2025-03-31,--harmony-temporal
duration-negated.js,13.7.5,2025-03-31,--harmony-temporal
duration-to-json-boundary-cases.js,13.7.5,2025-03-31,--harmony-temporal
duration-to-json.js,13.7.5,2025-03-31,--harmony-temporal
duration-valueOf.js,13.7.5,2025-03-31,--harmony-temporal
duration-with.js,13.7.5,2025-03-31,--harmony-temporal
dynamic-global-inside-block.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eager-deopt-in-inline.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev --maglev-inlining
element-segments-with-reftypes.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
empirical_max_memory.js,13.7.5,2025-03-31,------------------------
ensure-wasm-binaries-up-to-date.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
equals-number-boolean.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev
error-cause.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
errors.js,13.7.5,2025-03-31,--allow-natives-syntax
escape-analysis-context.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev --maglev-escape-analysis
escape-loop-inline-call.js,13.7.5,2025-03-31,--allow-natives-syntax
eval-param-scoping.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
eval.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
exact-types.js,13.7.5,2025-03-31,--experimental-wasm-custom-descriptors
exception-phis-retagging.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
exceptions-api.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exceptions-export.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exceptions-externref.js,13.7.5,2025-03-31,--allow-natives-syntax
exceptions-gc.js,13.7.5,2025-03-31,--allow-natives-syntax
exceptions-import.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exceptions-rethrow.js,13.7.5,2025-03-31,--allow-natives-syntax
exceptions-shared.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
exceptions-simd.js,13.7.5,2025-03-31,--allow-natives-syntax
exceptions-type-reflection.js,13.7.5,2025-03-31,--experimental-wasm-type-reflection
exceptions-utils.js,13.7.5,2025-03-31,--allow-natives-syntax
exceptions.js,13.7.5,2025-03-31,--allow-natives-syntax
exnref-api.js,13.7.5,2025-03-31,--allow-natives-syntax --wasm-staging
exnref-global.js,13.7.5,2025-03-31,--wasm-staging
exnref-rethrow.js,13.7.5,2025-03-31,--allow-natives-syntax --wasm-staging
exnref.js,13.7.5,2025-03-31,--allow-natives-syntax --wasm-staging
exp.js,13.7.5,2025-03-31,--allow-natives-syntax
explicit-resource-management-call-sync-from-async-receiver.js,13.7.5,2025-03-31,--js-staging
export-global.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
export-identity.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
export-mutable-global.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
export-table.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
export-wrapper-canonical-types.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
extend-properties-backing-store-1.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev
extend-properties-backing-store-2.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev
extend-property-backing-store-1.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
extend-property-backing-store-2.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
extended-constants.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
external-and-normal-array-polymorphism.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
externref-globals.js,13.7.5,2025-03-31,--expose-gc
externref-table.js,13.7.5,2025-03-31,--experimental-wasm-type-reflection
externref.js,13.7.5,2025-03-31,--expose-gc --allow-natives-syntax
extras-cped.js,13.7.5,2025-03-31,--allow-natives-syntax
fact.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
fannkuch.js,13.7.5,2025-03-31,--validate-asm --allow-natives-syntax
fast-api-calls-with-wellknown-imports-conflict.js,13.7.5,2025-03-31,--turbo-fast-api-calls --expose-fast-api --no-liftoff --wasm-fast-api
fast-api-calls-with-wellknown-imports-floats.js,13.7.5,2025-03-31,--turbo-fast-api-calls --expose-fast-api --no-liftoff --wasm-fast-api
fast-api-calls-with-wellknown-imports-i64.js,13.7.5,2025-03-31,--turbo-fast-api-calls --expose-fast-api --no-liftoff --wasm-fast-api
fast-api-calls-with-wellknown-imports-tagged.js,13.7.5,2025-03-31,--turbo-fast-api-calls --expose-fast-api --no-liftoff --wasm-fast-api
fasta.js,13.7.5,2025-03-31,--validate-asm --allow-natives-syntax
ffi-error.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
ffi.js,13.7.5,2025-03-31,--allow-natives-syntax
finalizationregistry-and-weakref.js,13.7.5,2025-03-31,--expose-gc --noincremental-marking
finalizationregistry-independent-lifetime-multiple.js,13.7.5,2025-03-31,--expose-gc --noincremental-marking --no-concurrent-inlining
finalizationregistry-independent-lifetime.js,13.7.5,2025-03-31,--expose-gc --noincremental-marking --no-concurrent-recompilation
finalizationregistry-keeps-holdings-alive.js,13.7.5,2025-03-31,--expose-gc --noincremental-marking
finalizationregistry-scheduled-for-cleanup-multiple-times.js,13.7.5,2025-03-31,--expose-gc --noincremental-marking
float-arith.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
float-constant-folding.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
float32Array-species.js,13.7.5,2025-03-31,--allow-natives-syntax
float64-compare.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
float64-phi-osr.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
float64-to-bool-branch.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
float64-to-bool.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
float64Array-species.js,13.7.5,2025-03-31,--allow-natives-syntax
foozzie.js,13.7.5,2025-03-31,--allow-natives-syntax --correctness-fuzzer-suppressions
foozzie_arch_specific.js,13.7.5,2025-03-31,--allow-natives-syntax
foozzie_typed_arrays.js,13.7.5,2025-03-31,--allow-natives-syntax
foozzie_webassembly.js,13.7.5,2025-03-31,--allow-natives-syntax
for-await-of.js,13.7.5,2025-03-31,--allow-natives-syntax
for-in-arr.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
for-in-obj.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
for-in-this.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
for-using-of-await-using-of.js,13.7.5,2025-03-31,--js-staging
function-apply-arguments.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
function-apply.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
function-call-generic.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
function-exist-no-intl.js,13.7.5,2025-03-31,--harmony-temporal
function-exist.js,13.7.5,2025-03-31,--harmony-temporal
function-names.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
function-tostring.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
futex.js,13.7.5,2025-03-31,--allow-natives-syntax
gc-buffer.js,13.7.5,2025-03-31,--gc-interval
gc-cast-type-inference.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gc-casts-exnref.js,13.7.5,2025-03-31,--wasm-staging --no-wasm-inlining-call-indirect
gc-casts-from-any.js,13.7.5,2025-03-31,--wasm-staging
gc-casts-invalid.js,13.7.5,2025-03-31,--wasm-staging
gc-casts-subtypes.js,13.7.5,2025-03-31,--experimental-wasm-type-reflection
gc-experiments.js,13.7.5,2025-03-31,--experimental-wasm-ref-cast-nop
gc-frame.js,13.7.5,2025-03-31,--expose-gc
gc-js-interop-async.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-collections.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-global-constructors.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-helpers.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-numeric.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-objects.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-js-interop-wasm.js,13.7.5,2025-03-31,--wasm-test-streaming --turbofan --no-always-turbofan
gc-js-interop.js,13.7.5,2025-03-31,--turbofan --no-always-turbofan --allow-natives-syntax
gc-memory.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gc-nominal.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gc-null-traps.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gc-optimization-array-get.js,13.7.5,2025-03-31,--no-liftoff --no-wasm-lazy-compilation
gc-optimizations.js,13.7.5,2025-03-31,--no-liftoff --no-wasm-lazy-compilation
gc-ref-eq.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
gc-stress.js,13.7.5,2025-03-31,--gc-interval
gc-typecheck-reducer.js,13.7.5,2025-03-31,--no-liftoff
gdbjit.js,13.7.5,2025-03-31,--gdbjit
generate-random-module-no-staging.js,13.7.5,2025-03-31,--wasm-staging
generate-random-module.js,13.7.5,2025-03-31,--allow-natives-syntax
generator-async-await-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-async.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-if.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-infinite-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-loop-if.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-loop-multi-if.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-loop-no-forward-edge.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-loop-untagged-phis.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-nested-loops.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-return-finally-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-return-finally.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-return.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-straight-line.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-throw-loop-2-yields.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-throw-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-throw-nested-loop.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-throw.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-yield-star-loop-1.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-yield-star-loop-2.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generator-yield-star.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generators-reduced.js,13.7.5,2025-03-31,--allow-natives-syntax
generators.js,13.7.5,2025-03-31,--allow-natives-syntax
generic-binop-exception.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generic-binops-unops.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
generic-wrapper.js,13.7.5,2025-03-31,--wasm-generic-wrapper --expose-gc --allow-natives-syntax
get-array-keys-oob.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-iterator.js,13.7.5,2025-03-31,--allow-natives-syntax
get-own-property-descriptor-non-objects.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-own-property-descriptor.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-prototype-of.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
get-prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --maglev
get-template-object.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
getter-in-prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
getter-in-value-prototype.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
getters-on-elements.js,13.7.5,2025-03-31,--allow-natives-syntax --noalways-turbofan --turbofan --no-assert-types
global-accessors.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-arrow-delete-this.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-configurable.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-deleted-property-ic.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-hash.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-ic.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-infinity-strict.js,13.7.5,2025-03-31,--allow-natives-syntax
global-infinity.js,13.7.5,2025-03-31,--allow-natives-syntax
global-initializer-error-offset.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-load-from-eval-in-with.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-load-from-eval.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-load-from-nested-eval.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-load-with-proxy.js,13.7.5,2025-03-31,--allow-natives-syntax
global-nan-strict.js,13.7.5,2025-03-31,--allow-natives-syntax
global-nan.js,13.7.5,2025-03-31,--allow-natives-syntax
global-properties.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-prototypes.js,13.7.5,2025-03-31,--allow-natives-syntax
global-proxy-globalThis.js,13.7.5,2025-03-31,--allow-natives-syntax
global-proxy-this.js,13.7.5,2025-03-31,--allow-natives-syntax
global-undefined-strict.js,13.7.5,2025-03-31,--allow-natives-syntax
global-undefined.js,13.7.5,2025-03-31,--allow-natives-syntax
global-vars-eval.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-vars-with.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global-writable.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
global.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
globals-import-export-identity.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
globals.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
graceful_shutdown.js,13.7.5,2025-03-31,--no-wait-for-background-tasks
graceful_shutdown_during_tierup.js,13.7.5,2025-03-31,--no-wait-for-background-tasks --wasm-tier-up
grow-huge-memory-resizable-buffer.js,13.7.5,2025-03-31,--multi-mapped-mock-allocator --experimental-wasm-rab-integration
grow-huge-memory.js,13.7.5,2025-03-31,--multi-mapped-mock-allocator
grow-memory-detaching-resizable-buffer.js,13.7.5,2025-03-31,--experimental-wasm-rab-integration
grow-memory-detaching.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
grow-memory-in-branch-resizable-buffer.js,13.7.5,2025-03-31,--stress-compaction --experimental-wasm-rab-integration
grow-memory-in-branch.js,13.7.5,2025-03-31,--stress-compaction
grow-memory-in-call-resizable-buffer.js,13.7.5,2025-03-31,--stress-compaction --experimental-wasm-rab-integration
grow-memory-in-call.js,13.7.5,2025-03-31,--stress-compaction
grow-memory-in-loop-resizable-buffer.js,13.7.5,2025-03-31,--stress-compaction --experimental-wasm-rab-integration
grow-memory-in-loop.js,13.7.5,2025-03-31,--stress-compaction
grow-memory-resizable-buffer.js,13.7.5,2025-03-31,--stress-compaction --experimental-wasm-rab-integration
grow-memory.js,13.7.5,2025-03-31,--stress-compaction
grow-shared-memory-resizable-buffer.js,13.7.5,2025-03-31,--experimental-wasm-rab-integration
grow-shared-memory.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
growable-stacks.js,13.7.5,2025-03-31,--allow-natives-syntax --experimental-wasm-growable-stacks
handle-count-ast.js,13.7.5,2025-03-31,--check-handle-count
handle-count-runtime-literals.js,13.7.5,2025-03-31,--check-handle-count
harmony-string-pad-end.js,13.7.5,2025-03-31,--i
harmony-string-pad-start.js,13.7.5,2025-03-31,--i
has-in-prototype-chain-wasm.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
has-in-prototype-chain.js,13.7.5,2025-03-31,--allow-natives-syntax --turbolev --turbofan
has-own-property-evaluation-order.js,13.7.5,2025-03-31,--allow-natives-syntax --expose-gc
